prev_filename,new_filename,filename,page_height,page_width,page_height_scaled,page_width_scaled,AuthorID,Overlapped,category,id,x,y,width,height,x_scaled,y_scaled,w_scaled,h_scaled
5cee350411690229884946.jpg,5cee350411690229884946.jpg,25.jpg,600,867,640.0,442.9065743944637,NA,NA,DLSignature,,180,675,246,129,132,498,181,95
5e678deb555d5.jpg,5e678deb555d5.jpg,26.jpg,1440,1920,640.0,480.0,NA,NA,DLSignature,,857,1251,90,171,285,417,30,57
6fa50ba057615da8139bf545b8edc4d5.jpg,6fa50ba057615da8139bf545b8edc4d5.jpg,27.jpg,875,1080,592.4571428571429,480.0,NA,NA,DLSignature,,584,819,265,216,320,449,145,118
7d180947a56e09d221a2806cb866cf70.jpg,7d180947a56e09d221a2806cb866cf70.jpg,28.jpg,707,1000,640.0,452.48,NA,NA,DLSignature,,418,649,237,181,267,415,151,115
7da3e6663222b1277db7ae9d70fe0c36.jpg,7da3e6663222b1277db7ae9d70fe0c36.jpg,29.jpg,640,896,640.0,457.14285714285717,NA,NA,DLSignature,,101,27,147,204,72,19,105,145
0008.jpg,0008.jpg,30.jpg,700,990,640.0,452.52525252525254,NA,NA,DLSignature,,321,552,113,75,207,356,73,48
08f07b701381e60ac0ab27320aaa7241.jpg,08f07b701381e60ac0ab27320aaa7241.jpg,31.jpg,700,930,637.7142857142857,480.0,NA,NA,DLSignature,,263,810,184,119,180,555,126,81
8adf95.jpg,8adf95.jpg,32.jpg,850,1171,640.0,464.5602049530316,NA,NA,DLSignature,,396,1060,273,104,216,579,149,56
8e7fe0cb6843bed42e6793fe744f4e4f.jpg,8e7fe0cb6843bed42e6793fe744f4e4f.jpg,33.jpg,494,768,640.0,411.6666666666667,NA,NA,DLSignature,,229,557,71,88,190,464,59,73
9a5f0f92fa2095ef923097ae3bd2850f.jpg,9a5f0f92fa2095ef923097ae3bd2850f.jpg,34.jpg,900,600,320.0,480.0,NA,NA,DLSignature,,518,341,171,113,276,181,91,60
9ac41b7ae956b960cd44bff183111193.jpg,9ac41b7ae956b960cd44bff183111193.jpg,35.jpg,898,768,410.51224944320717,480.00000000000006,NA,NA,DLSignature,,390,599,80,151,208,320,42,80
9ad9bdb7074cfb23218a73fe0bf3c018.jpg,9ad9bdb7074cfb23218a73fe0bf3c018.jpg,36.jpg,841,501,285.94530321046375,480.0,NA,NA,DLSignature,,184,171,61,88,105,97,34,50
9f0dcff18065a60243ff74b580850b72.jpg,9f0dcff18065a60243ff74b580850b72.jpg,37.jpg,800,1131,640.0,452.69672855879753,NA,NA,DLSignature,,613,464,133,107,346,262,75,60
025_Otvet_GVP.jpg,025_Otvet_GVP.jpg,38.jpg,523,673,617.6673040152963,480.0,NA,NA,DLSignature,,182,588,330,44,167,539,302,40
26.02.13_otvet_iz_prokur_lo_pukhovoj_t.a_po_nefteb.jpg,26.02.13_otvet_iz_prokur_lo_pukhovoj_t.a_po_nefteb.jpg,39.jpg,541,825,640.0,419.6848484848485,NA,NA,DLSignature,,306,454,106,117,237,352,82,90
32d9cd2edf98479f88d7f10cb8fa2c74.jpg,32d9cd2edf98479f88d7f10cb8fa2c74.jpg,40.jpg,1000,1413,640.0,452.93701344656756,NA,NA,DLSignature,,450,1144,345,186,203,518,156,84
51_2.jpg,51_2.jpg,41.jpg,1994,2000,481.44433299899697,480.0,NA,NA,DLSignature,,1355,1744,231,204,326,419,55,49
58f700d8dff80.jpg,58f700d8dff80.jpg,42.jpg,424,600,144.43329989969908,102.06619859578736,NA,NA,DLSignature,,266,547,50,27,64,131,12,6
68page001.jpg,68page001.jpg,43.jpg,1234,1749,640.0,451.5494568324757,NA,NA,DLSignature,,815,1542,154,158,298,564,56,57
72a9182d2811c12c806aedbc5c7006f3.jpg,72a9182d2811c12c806aedbc5c7006f3.jpg,44.jpg,640,880,640.0,465.4545454545455,NA,NA,DLSignature,,336,531,60,66,244,386,43,48
72a9182d2811c12c806aedbc5c7006f3.jpg,72a9182d2811c12c806aedbc5c7006f3.jpg,44.jpg,640,880,640.0,465.4545454545455,NA,NA,DLSignature,,300,783,37,88,218,569,26,64
121c994s-960.jpg,121c994s-960.jpg,45.jpg,960,598,299.0,480.0,NA,NA,DLSignature,,526,357,252,224,263,178,126,112
155-1-759x1024.jpg,155-1-759x1024.jpg,46.jpg,759,1024,640.0,474.375,NA,NA,DLSignature,,87,29,457,184,54,18,285,115
185a1e35ce6684c915849fd9243980e1.jpg,185a1e35ce6684c915849fd9243980e1.jpg,47.jpg,600,709,567.2,480.0,NA,NA,DLSignature,,465,587,70,118,372,469,56,94
266e6d15f78ddc843a7a174057b94e1f.jpg,266e6d15f78ddc843a7a174057b94e1f.jpg,48.jpg,1700,2800,640.0,388.57142857142856,NA,NA,DLSignature,,854,332,288,314,195,75,65,71
266e6d15f78ddc843a7a174057b94e1f.jpg,266e6d15f78ddc843a7a174057b94e1f.jpg,48.jpg,1700,2800,640.0,388.57142857142856,NA,NA,DLSignature,,819,1976,243,309,187,451,55,70
266e6d15f78ddc843a7a174057b94e1f.jpg,266e6d15f78ddc843a7a174057b94e1f.jpg,48.jpg,1700,2800,640.0,388.57142857142856,NA,NA,DLSignature,,261,2190,208,107,59,500,47,24
303c29dd96334ab9b8fc9e587810268f.jpg,303c29dd96334ab9b8fc9e587810268f.jpg,49.jpg,1000,1413,640.0,452.93701344656756,NA,NA,DLSignature,,499,1046,274,186,226,473,124,84
380d44a9e80b78dc63de443ab05427bd.jpg,380d44a9e80b78dc63de443ab05427bd.jpg,50.jpg,768,665,415.625,480.0,NA,NA,DLSignature,,345,565,201,54,215,353,125,33
511_900.jpg,511_900.jpg,51.jpg,636,900,640.0,452.2666666666667,NA,NA,DLSignature,,281,475,252,67,199,337,179,47
517 2.jpg,517 2.jpg,52.jpg,1280,1273,477.375,480.0,NA,NA,DLSignature,,462,952,446,312,173,357,167,117
0551a376268f12356b83f73f7a47d353.jpg,0551a376268f12356b83f73f7a47d353.jpg,53.jpg,670,969,640.0,442.51805985552113,NA,NA,DLSignature,,452,38,89,53,298,25,58,35
0551a376268f12356b83f73f7a47d353.jpg,0551a376268f12356b83f73f7a47d353.jpg,53.jpg,670,969,640.0,442.51805985552113,NA,NA,DLSignature,,388,781,84,67,256,515,55,44
568b7a5b31e4ee26ab17e974d77f0da3.jpg,568b7a5b31e4ee26ab17e974d77f0da3.jpg,54.jpg,600,681,544.8000000000001,480.0,NA,NA,DLSignature,,304,565,221,115,243,452,176,92
593e9fbac0e12837a71e0baa515cee83.jpg,593e9fbac0e12837a71e0baa515cee83.jpg,55.jpg,581,800,640.0,464.8,NA,NA,DLSignature,,290,702,84,40,232,561,67,32
605x960.jpg,605x960.jpg,56.jpg,605,960,640.0,403.3333333333333,NA,NA,DLSignature,,140,860,68,99,93,573,45,66
620x960.jpg,620x960.jpg,57.jpg,620,960,640.0,413.3333333333333,NA,NA,DLSignature,,201,726,296,119,134,484,197,79
739d04fe4b5dfe311249bfce03b86dfe.jpg,739d04fe4b5dfe311249bfce03b86dfe.jpg,58.jpg,565,800,640.0,452.0,NA,NA,DLSignature,,185,629,97,54,148,503,77,43
871d7a5s-1920.jpg,871d7a5s-1920.jpg,59.jpg,1440,1920,640.0,480.0,NA,NA,DLSignature,,760,1242,340,261,253,414,113,87
916cca7b735795d7e336e0419abcec8d.jpg,916cca7b735795d7e336e0419abcec8d.jpg,60.jpg,670,929,640.0,461.5715823466093,NA,NA,DLSignature,,321,653,95,77,221,449,65,53
916cca7b735795d7e336e0419abcec8d.jpg,916cca7b735795d7e336e0419abcec8d.jpg,60.jpg,670,929,640.0,461.5715823466093,NA,NA,DLSignature,,89,134,47,27,61,92,32,18
1086_1000.jpg,1086_1000.jpg,61.jpg,750,1000,640.0,480.0,NA,NA,DLSignature,,412,636,75,75,263,407,48,48
1561_1000.jpg,1561_1000.jpg,62.jpg,750,1000,640.0,480.0,NA,NA,DLSignature,,415,611,57,68,265,391,36,43
1904_sovmechen.jpg,1904_sovmechen.jpg,63.jpg,855,511,286.8771929824561,480.0,NA,NA,DLSignature,,342,396,81,58,192,222,45,32
1904_sovmechen.jpg,1904_sovmechen.jpg,63.jpg,855,511,286.8771929824561,480.0,NA,NA,DLSignature,,543,440,66,61,304,247,37,34
2010.11.13_Письмо от Совета Судей - Председателя Липецкого суда.jpg,2010.11.13_Письмо от Совета Судей - Председателя Липецкого суда.jpg,64.jpg,2519,3534,640.0,456.1856253537068,NA,NA,DLSignature,,1331,2073,371,397,241,375,67,71
2012-09-27-2.jpg,2012-09-27-2.jpg,65.jpg,792,1030,624.2424242424242,480.0,NA,NA,DLSignature,,220,813,388,191,133,492,235,115
2012-09-27-11.jpg,2012-09-27-11.jpg,66.jpg,792,1030,624.2424242424242,480.0,NA,NA,DLSignature,,155,61,248,199,93,36,150,120
2014-11-20-17-tn2.jpg,2014-11-20-17-tn2.jpg,67.jpg,405,540,327.2727272727273,245.45454545454547,NA,NA,DLSignature,,149,418,130,81,90,253,78,49
2017-09-19_11-12-19_178776.jpg,2017-09-19_11-12-19_178776.jpg,68.jpg,720,960,640.0,480.0,NA,NA,DLSignature,,304,765,159,84,202,510,106,56
2019-05-07_15-19-51_780336.jpg,2019-05-07_15-19-51_780336.jpg,69.jpg,750,1000,640.0,480.0,NA,NA,DLSignature,,310,684,138,109,198,437,88,69
2019-12-13_16-07-36_798700.jpg,2019-12-13_16-07-36_798700.jpg,70.jpg,1000,750,360.0,480.0,NA,NA,DLSignature,,441,430,302,297,211,206,144,142
2021_05_02_Str_2-Sporazumenieto_mezhdu_Aliyev_Pashinyan_i_Putin_ot_11_yanuari_2021_v_Moskva.jpg,2021_05_02_Str_2-Sporazumenieto_mezhdu_Aliyev_Pashinyan_i_Putin_ot_11_yanuari_2021_v_Moskva.jpg,71.jpg,501,669,640.0,479.2825112107623,NA,NA,DLSignature,,65,405,106,58,62,387,101,55
2021_05_02_Str_2-Sporazumenieto_mezhdu_Aliyev_Pashinyan_i_Putin_ot_11_yanuari_2021_v_Moskva.jpg,2021_05_02_Str_2-Sporazumenieto_mezhdu_Aliyev_Pashinyan_i_Putin_ot_11_yanuari_2021_v_Moskva.jpg,71.jpg,501,669,640.0,479.2825112107623,NA,NA,DLSignature,,221,380,85,101,211,363,81,96
2021_05_02_Str_2-Sporazumenieto_mezhdu_Aliyev_Pashinyan_i_Putin_ot_11_yanuari_2021_v_Moskva.jpg,2021_05_02_Str_2-Sporazumenieto_mezhdu_Aliyev_Pashinyan_i_Putin_ot_11_yanuari_2021_v_Moskva.jpg,71.jpg,501,669,640.0,479.2825112107623,NA,NA,DLSignature,,328,401,162,70,313,383,154,66
2021-04-30_14-57-34_452098.jpg,2021-04-30_14-57-34_452098.jpg,72.jpg,671,960,640.0,447.3333333333333,NA,NA,DLSignature,,260,601,106,151,173,400,70,100
2021-05-04_15-06-09_476001_w.jpg,2021-05-04_15-06-09_476001_w.jpg,73.jpg,746,832,535.3351206434317,480.0,NA,NA,DLSignature,,346,779,100,50,222,501,64,32
2357d62030f1c697444f994bc934316d_XL.jpg,2357d62030f1c697444f994bc934316d_XL.jpg,74.jpg,900,592,315.73333333333335,480.0,NA,NA,DLSignature,,439,402,453,120,234,214,241,64
2431_640.jpg,2431_640.jpg,75.jpg,452,640,341.3333333333333,241.06666666666666,NA,NA,DLSignature,,253,331,50,104,134,176,26,55
2607_9x4_07_prokuratura_kareliya_11.10.2016.jpg,2607_9x4_07_prokuratura_kareliya_11.10.2016.jpg,76.jpg,1200,1649,640.0,465.7368101879927,NA,NA,DLSignature,,710,1324,73,161,275,513,28,62
2655_31.jpg,2655_31.jpg,77.jpg,710,1024,640.0,443.75,NA,NA,DLSignature,,329,931,212,91,205,581,132,56
2660-GOSFILMOFOND-ROSSII-pdf.jpg,2660-GOSFILMOFOND-ROSSII-pdf.jpg,78.jpg,1058,1497,640.0,452.31796927187713,NA,NA,DLSignature,,569,1048,180,343,243,448,76,146
3902_900.jpg,3902_900.jpg,79.jpg,650,900,640.0,462.22222222222223,NA,NA,DLSignature,,248,563,124,85,176,400,88,60
5369d0156e07ba1fdc9f6ea082383ce6.jpg,5369d0156e07ba1fdc9f6ea082383ce6.jpg,80.jpg,640,871,640.0,470.26406429391506,NA,NA,DLSignature,,318,601,239,133,233,441,175,97
7638e3ff5370bf641d6a72e9c32d05dd.jpg,7638e3ff5370bf641d6a72e9c32d05dd.jpg,81.jpg,640,854,640.0,479.62529274004686,NA,NA,DLSignature,,66,621,196,163,49,465,146,122
9179_vs_12_12_2007.jpg,9179_vs_12_12_2007.jpg,82.jpg,516,768,640.0,430.0,NA,NA,DLSignature,,261,680,129,64,217,566,107,53
9521_original.jpg,9521_original.jpg,83.jpg,1256,1706,640.0,471.18405627198126,NA,NA,DLSignature,,961,1046,163,145,360,392,61,54
9806b243f043ab41934bc6f81352307c.jpg,9806b243f043ab41934bc6f81352307c.jpg,84.jpg,475,677,640.0,449.03988183161005,NA,NA,DLSignature,,237,481,126,104,224,454,119,98
15724_original.jpg,15724_original.jpg,85.jpg,600,819,640.0,468.86446886446885,NA,NA,DLSignature,,392,397,84,51,306,310,65,39
15724_original.jpg,15724_original.jpg,85.jpg,600,819,640.0,468.86446886446885,NA,NA,DLSignature,,381,539,120,82,297,421,93,64
15724_original.jpg,15724_original.jpg,85.jpg,600,819,640.0,468.86446886446885,NA,NA,DLSignature,,359,732,54,50,280,572,42,39
18830_900.jpg,18830_900.jpg,86.jpg,600,900,640.0,426.6666666666667,NA,NA,DLSignature,,280,574,164,106,199,408,116,75
18830_900.jpg,18830_900.jpg,86.jpg,600,900,640.0,426.6666666666667,NA,NA,DLSignature,,510,670,64,42,362,476,45,29
31298b1s-960.jpg,31298b1s-960.jpg,87.jpg,709,570,385.8956276445698,479.99999999999994,NA,NA,DLSignature,,363,514,57,55,245,347,38,37
39301_600.jpg,39301_600.jpg,88.jpg,424,600,406.2059238363893,287.05218617771504,NA,NA,DLSignature,,235,426,74,76,159,288,50,51
39301_600.jpg,39301_600.jpg,88.jpg,424,600,406.2059238363893,287.05218617771504,NA,NA,DLSignature,,62,54,74,22,41,36,50,14
46921_600.jpg,46921_600.jpg,89.jpg,450,600,406.2059238363893,304.65444287729196,NA,NA,DLSignature,,224,453,52,36,151,306,35,24
53222.jpg,53222.jpg,90.jpg,424,600,406.2059238363893,287.05218617771504,NA,NA,DLSignature,,233,446,57,78,157,301,38,52
63920.jpg,63920.jpg,91.jpg,725,1024,640.0,453.125,NA,NA,DLSignature,,394,764,256,157,246,477,160,98
66323.jpg,66323.jpg,92.jpg,650,629,464.4923076923077,480.0,NA,NA,DLSignature,,403,481,83,71,297,355,61,52
71943_original.jpg,71943_original.jpg,93.jpg,2218,3237,640.0,438.5295026258882,NA,NA,DLSignature,,1009,1936,542,645,199,382,107,127
87238_600.jpg,87238_600.jpg,94.jpg,427,600,118.62835959221502,84.42384924312636,NA,NA,DLSignature,,273,320,55,58,53,63,10,11
102523_900.jpg,102523_900.jpg,95.jpg,637,856,640.0,476.2616822429906,NA,NA,DLSignature,,287,720,222,60,214,538,165,44
103622_original.jpg,103622_original.jpg,96.jpg,676,960,640.0,450.66666666666663,NA,NA,DLSignature,,316,683,161,58,210,455,107,38
125209_10.jpg,125209_10.jpg,97.jpg,474,540,360.0,316.0,NA,NA,DLSignature,,234,205,179,96,156,136,119,64
125814_original.jpg,125814_original.jpg,98.jpg,2476,3423,640.0,462.9389424481449,NA,NA,DLSignature,,1017,2748,991,261,190,513,185,48
126264.jpg,126264.jpg,99.jpg,1000,750,360.0,480.0,NA,NA,DLSignature,,612,472,230,124,293,226,110,59
130314_minletter.jpg,130314_minletter.jpg,100.jpg,2528,3507,640.0,461.3401767892786,NA,NA,DLSignature,,985,2933,874,286,179,535,159,52
134046.jpg,134046.jpg,101.jpg,750,979,626.5600000000001,480.0,NA,NA,DLSignature,,287,706,266,219,183,451,170,140
146586_900.jpg,146586_900.jpg,102.jpg,597,900,640.0,424.53333333333336,NA,NA,DLSignature,,359,671,105,85,255,477,74,60
151541.jpg,151541.jpg,103.jpg,960,780,390.0,480.0,NA,NA,DLSignature,,332,599,345,179,166,299,172,89
180530_real_madrid_graphic_letter_01-723x1024.jpg,180530_real_madrid_graphic_letter_01-723x1024.jpg,104.jpg,723,1024,640.0,451.875,NA,NA,DLSignature,,28,657,381,132,17,410,238,82
216231_900.jpg,216231_900.jpg,105.jpg,640,900,640.0,455.11111111111114,NA,NA,DLSignature,,497,482,126,60,353,342,89,42
216659.jpg,216659.jpg,106.jpg,866,1236,640.0,448.4142394822006,NA,NA,DLSignature,,263,1056,254,149,136,546,131,77
219802.jpg,219802.jpg,107.jpg,1275,2100,640.0000000000001,388.5714285714286,NA,NA,DLSignature,,690,1453,200,160,210,442,60,48
227515_900.jpg,227515_900.jpg,108.jpg,631,900,640.0,448.7111111111111,NA,NA,DLSignature,,352,799,93,38,250,568,66,27
227515_original.jpg,227515_original.jpg,109.jpg,2188,3117,640.0,449.2524863650947,NA,NA,DLSignature,,1210,2753,377,165,248,565,77,33
228048_900.jpg,228048_900.jpg,110.jpg,622,900,640.0,442.31111111111113,NA,NA,DLSignature,,323,573,106,52,229,407,75,36
228200_original.jpg,228200_original.jpg,111.jpg,2252,3189,640.0,451.9535904672311,NA,NA,DLSignature,,1254,2201,369,186,251,441,74,37
228718_original.jpg,228718_original.jpg,112.jpg,2722,4059,640.0,429.18945553091896,NA,NA,DLSignature,,1167,2916,818,551,184,459,128,86
229926_900.jpg,229926_900.jpg,113.jpg,557,900,640.0,396.0888888888889,NA,NA,DLSignature,,231,394,280,134,164,280,199,95
230570_900.jpg,230570_900.jpg,114.jpg,620,900,640.0,440.8888888888889,NA,NA,DLSignature,,68,491,347,145,48,349,246,103
235620_900.jpg,235620_900.jpg,115.jpg,605,900,640.0,430.22222222222223,NA,NA,DLSignature,,303,587,118,48,215,417,83,34
235620_900.jpg,235620_900.jpg,115.jpg,605,900,640.0,430.22222222222223,NA,NA,DLSignature,,203,131,137,73,144,93,97,51
236805_original.jpg,236805_original.jpg,116.jpg,563,700,596.8028419182948,479.99999999999994,NA,NA,DLSignature,,336,606,55,42,286,516,46,35
238509_900.jpg,238509_900.jpg,117.jpg,635,900,640.0,451.5555555555556,NA,NA,DLSignature,,206,598,87,40,146,425,61,28
243290_original.jpg,243290_original.jpg,118.jpg,1200,1623,640.0,473.1977818853974,NA,NA,DLSignature,,868,1138,243,146,342,448,95,57
273533_900.jpg,273533_900.jpg,119.jpg,658,900,640.0,467.91111111111115,NA,NA,DLSignature,,302,680,136,147,214,483,96,104
278834_900.jpg,278834_900.jpg,120.jpg,638,900,640.0,453.6888888888889,NA,NA,DLSignature,,298,674,138,73,211,479,98,51
278834_900.jpg,278834_900.jpg,120.jpg,638,900,640.0,453.6888888888889,NA,NA,DLSignature,,284,796,62,35,201,566,44,24
279737_900.jpg,279737_900.jpg,121.jpg,638,900,640.0,453.6888888888889,NA,NA,DLSignature,,275,284,208,206,195,201,147,146
279737_900.jpg,279737_900.jpg,121.jpg,638,900,640.0,453.6888888888889,NA,NA,DLSignature,,381,574,128,84,270,408,91,59
297651_original.jpg,297651_original.jpg,122.jpg,800,801,480.59999999999997,480.0,NA,NA,DLSignature,,506,687,133,100,303,412,79,60
367444_original.jpg,367444_original.jpg,123.jpg,1536,2048,640.0,480.0,NA,NA,DLSignature,,806,1145,261,306,251,357,81,95
396281c0.jpg,396281c0.jpg,124.jpg,727,1000,640.0,465.28000000000003,NA,NA,DLSignature,,422,800,85,134,270,512,54,85
417779_original.jpg,417779_original.jpg,125.jpg,1653,2338,640.0,452.48930710008557,NA,NA,DLSignature,,788,1152,503,287,215,315,137,78
417891_original.jpg,417891_original.jpg,126.jpg,1699,2352,640.0000000000001,462.31292517006807,NA,NA,DLSignature,,773,714,434,382,210,194,118,103
422287_900.jpg,422287_900.jpg,127.jpg,519,714,640.0,465.21008403361344,NA,NA,DLSignature,,182,480,78,60,163,430,69,53
425705_original.jpg,425705_original.jpg,128.jpg,1000,1537,640.0,416.39557579700715,NA,NA,DLSignature,,612,1143,143,178,254,475,59,74
466877_original.jpg,466877_original.jpg,129.jpg,850,1200,640.0,453.3333333333333,NA,NA,DLSignature,,513,688,225,53,273,366,120,28
519484_original.jpg,519484_original.jpg,130.jpg,848,1200,640.0,452.26666666666665,NA,NA,DLSignature,,475,764,185,80,253,407,98,42
534878.jpg,534878.jpg,131.jpg,566,800,640.0,452.8,NA,NA,DLSignature,,317,464,127,56,253,371,101,44
545839_900.jpg,545839_900.jpg,132.jpg,636,900,640.0,452.2666666666667,NA,NA,DLSignature,,435,444,95,82,309,315,67,58
563625_900.jpg,563625_900.jpg,133.jpg,636,900,640.0,452.2666666666667,NA,NA,DLSignature,,347,799,173,62,246,568,123,44
563941_900.jpg,563941_900.jpg,134.jpg,654,900,640.0,465.06666666666666,NA,NA,DLSignature,,296,751,191,82,210,534,135,58
597055_900.jpg,597055_900.jpg,135.jpg,636,900,640.0,452.2666666666667,NA,NA,DLSignature,,351,621,146,80,249,441,103,56
668449_i900.jpg,668449_i900.jpg,136.jpg,900,1239,639.9999999999999,464.89104116222757,NA,NA,DLSignature,,642,1037,133,53,331,535,68,27
668449_i900.jpg,668449_i900.jpg,136.jpg,900,1239,639.9999999999999,464.89104116222757,NA,NA,DLSignature,,618,1096,87,34,319,566,44,17
696657_original.jpg,696657_original.jpg,137.jpg,854,1200,640.0,455.46666666666664,NA,NA,DLSignature,,468,784,117,64,249,418,62,34
696657_original.jpg,696657_original.jpg,137.jpg,854,1200,640.0,455.46666666666664,NA,NA,DLSignature,,75,1140,241,56,40,608,128,29
698951_900.jpg,698951_900.jpg,138.jpg,642,900,640.0,456.53333333333336,NA,NA,DLSignature,,337,578,101,48,239,411,71,34
703853_original.jpg,703853_original.jpg,139.jpg,1275,1755,640.0,464.95726495726495,NA,NA,DLSignature,,787,992,259,134,286,361,94,48
704057_original.jpg,704057_original.jpg,140.jpg,850,1200,640.0,453.3333333333333,NA,NA,DLSignature,,419,693,204,125,223,369,108,66
707248_original.jpg,707248_original.jpg,141.jpg,852,1200,640.0,454.4,NA,NA,DLSignature,,411,797,219,45,219,425,116,24
710811_original.jpg,710811_original.jpg,142.jpg,842,1200,640.0,449.06666666666666,NA,NA,DLSignature,,368,528,304,98,196,281,162,52
713790_900.jpg,713790_900.jpg,143.jpg,675,900,640.0,480.0,NA,NA,DLSignature,,291,568,162,97,206,403,115,68
714098_900.jpg,714098_900.jpg,144.jpg,900,675,360.0,480.0,NA,NA,DLSignature,,454,532,335,140,242,283,178,74
722710_original.jpg,722710_original.jpg,145.jpg,1656,2415,640.0,438.8571428571429,NA,NA,DLSignature,,921,1943,200,312,244,514,53,82
733993.jpg,733993.jpg,146.jpg,820,511,299.1219512195122,479.99999999999994,NA,NA,DLSignature,,409,321,236,120,239,187,138,70
795764_800.jpg,795764_800.jpg,147.jpg,566,800,640.0,452.8,NA,NA,DLSignature,,318,402,219,65,254,321,175,52
837469_900.jpg,837469_900.jpg,148.jpg,636,900,640.0,452.2666666666667,NA,NA,DLSignature,,44,99,41,76,31,70,29,54
881929_900.jpg,881929_900.jpg,149.jpg,518,731,640.0,453.515731874145,NA,NA,DLSignature,,208,395,248,77,182,345,217,67
1344405a01438d36e718e21a1b1034ff.jpg,1344405a01438d36e718e21a1b1034ff.jpg,151.jpg,724,1023,640.0,452.9423264907136,NA,NA,DLSignature,,328,817,100,98,205,511,62,61
1344405a01438d36e718e21a1b1034ff.jpg,1344405a01438d36e718e21a1b1034ff.jpg,151.jpg,724,1023,640.0,452.9423264907136,NA,NA,DLSignature,,612,911,77,65,382,569,48,40
1431358_900.jpg,1431358_900.jpg,152.jpg,666,900,640.0,473.6,NA,NA,DLSignature,,415,818,116,71,295,581,82,50
1532048_900.jpg,1532048_900.jpg,153.jpg,663,900,640.0,471.4666666666667,NA,NA,DLSignature,,63,154,111,87,44,109,78,61
1532048_900.jpg,1532048_900.jpg,153.jpg,663,900,640.0,471.4666666666667,NA,NA,DLSignature,,408,805,128,89,290,572,91,63
1652455_900.jpg,1652455_900.jpg,154.jpg,663,900,640.0,471.4666666666667,NA,NA,DLSignature,,377,499,89,79,268,354,63,56
1691419_900.jpg,1691419_900.jpg,155.jpg,672,900,640.0,477.8666666666667,NA,NA,DLSignature,,167,145,96,98,118,103,68,69
1691419_900.jpg,1691419_900.jpg,155.jpg,672,900,640.0,477.8666666666667,NA,NA,DLSignature,,427,835,107,61,303,593,76,43
1707939_900.jpg,1707939_900.jpg,156.jpg,663,900,640.0,471.4666666666667,NA,NA,DLSignature,,70,307,130,71,49,218,92,50
1707939_900.jpg,1707939_900.jpg,156.jpg,663,900,640.0,471.4666666666667,NA,NA,DLSignature,,461,836,137,59,327,594,97,41
1741458_0.jpg,1741458_0.jpg,157.jpg,2528,3504,640.0,461.7351598173516,NA,NA,DLSignature,,1840,1870,446,242,336,341,81,44
1760000_900.jpg,1760000_900.jpg,158.jpg,666,900,640.0,473.6,NA,NA,DLSignature,,337,669,154,71,239,475,109,50
2238446_900.jpg,2238446_900.jpg,159.jpg,654,900,640.0,465.06666666666666,NA,NA,DLSignature,,160,373,97,66,113,265,68,46
2238446_900.jpg,2238446_900.jpg,159.jpg,654,900,640.0,465.06666666666666,NA,NA,DLSignature,,458,838,127,56,325,595,90,39
2246772_900.jpg,2246772_900.jpg,160.jpg,644,900,640.0,457.9555555555556,NA,NA,DLSignature,,100,146,115,73,71,103,81,51
2710545.jpg,2710545.jpg,161.jpg,654,452,331.7431192660551,480.0,NA,NA,DLSignature,,205,346,138,78,150,253,101,57
2800818bc648c378f19e8c710a2a957d2.jpg,2800818bc648c378f19e8c710a2a957d2.jpg,162.jpg,671,894,639.5230998509687,480.0,NA,NA,DLSignature,,118,23,139,150,84,16,99,107
2800818bc648c378f19e8c710a2a957d2.jpg,2800818bc648c378f19e8c710a2a957d2.jpg,162.jpg,671,894,639.5230998509687,480.0,NA,NA,DLSignature,,230,775,263,105,164,554,188,75
2824015_1000.jpg,2824015_1000.jpg,163.jpg,726,1000,640.0,464.64,NA,NA,DLSignature,,219,689,158,95,140,440,101,60
3451070_original.jpg,3451070_original.jpg,164.jpg,1275,1755,640.0,464.95726495726495,NA,NA,DLSignature,,506,918,305,270,184,334,111,98
4633265_original.jpg,4633265_original.jpg,165.jpg,671,900,640.0,477.15555555555557,NA,NA,DLSignature,,235,397,130,99,167,282,92,70
6071210_original.jpg,6071210_original.jpg,166.jpg,601,862,640.0,446.2180974477958,NA,NA,DLSignature,,346,572,85,60,256,424,63,44
6071210_original.jpg,6071210_original.jpg,166.jpg,601,862,640.0,446.2180974477958,NA,NA,DLSignature,,454,291,66,68,337,216,49,50
9256958.jpg,9256958.jpg,167.jpg,587,785,640.0,478.57324840764335,NA,NA,DLSignature,,247,676,84,54,201,551,68,44
10797408.jpg,10797408.jpg,168.jpg,629,847,640.0,475.2774498229044,NA,NA,DLSignature,,390,226,207,49,294,170,156,37
10797408.jpg,10797408.jpg,168.jpg,629,847,640.0,475.2774498229044,NA,NA,DLSignature,,120,721,111,66,90,544,83,49
16651600_1220931591316664_1783406182_n.jpg,16651600_1220931591316664_1783406182_n.jpg,169.jpg,720,960,640.0,480.0,NA,NA,DLSignature,,248,632,370,255,165,421,246,170
16708240_1331617790235344_4045129658743703061_n_type8.jpg,16708240_1331617790235344_4045129658743703061_n_type8.jpg,170.jpg,826,960,557.869249394673,479.99999999999994,NA,NA,DLSignature,,599,701,199,79,348,407,115,45
17155823_1329991077038696_3471045819030936820_n.jpg,17155823_1329991077038696_3471045819030936820_n.jpg,171.jpg,1000,563,270.24,480.0,NA,NA,DLSignature,,414,417,245,142,198,200,117,68
